,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Silking,EVI_Dough,PDSI_Dough,PDSI_Dent,PDSI_Maturity,PDSI_Harvest,PIC
24731,2012,ohio_lucas,8.8810120992,3.2068024675395708,2.750885359955826,-0.9688388452682792,0.5645065504408694,-2.86892403893771,-3.337201044161425,-3.316231597182656,-3.2820710481624946,0.0230468078172794
24773,2012,ohio_paulding,5.607079672800001,2.3012421921054043,1.8412498481086264,-3.5857361957272373,0.4959607377112895,-4.189438971982377,-4.113943940108919,-3.958806884411188,-3.829926689596984,0.0230468078172794
24814,2012,ohio_putnam,7.149967368,3.4029936171833337,2.9612246042489208,-1.438886123869492,0.5766050877012656,-3.5585394283825216,-3.3963176510210698,-3.096068007279355,-2.5996735664999657,0.0230468078172794
24856,2012,ohio_van wert,7.494921934000001,2.34463694719326,1.9666661107624448,-3.27043600866586,0.5848979903179389,-3.785832237975984,-3.601012945623129,-3.345099062656376,-3.0144258519119127,0.0230468078172794
24898,2012,ohio_williams,6.0272970532,3.097137102195559,2.7143964572568446,-2.323279205126285,0.5034672208976172,-3.5632646019476386,-3.7109256263662,-3.8310016847185007,-4.062845741424483,0.0230468078172794
24940,2012,ohio_wood,8.3479004972,3.396415524967185,2.950123426610749,-0.2318543125811505,0.5673389002255766,-2.740984342181474,-3.2242439683963355,-3.016198624342203,-2.621165089615404,0.0230468078172794
25006,2012,ohio_highland,7.425931020800001,2.136747416433016,2.017674722617091,-0.7622789297991572,0.6328050575603591,-2.7498145615890146,-3.046619085487841,-3.319448978431555,-3.243204901119782,0.0230468078172794
25154,2012,ohio_perry,6.378523520400001,2.8259720222243,2.693274180533131,-0.0408596508322455,0.5332412402462519,-2.9483872494110925,-3.150490285595634,-2.9438239312510386,-2.733015279601927,0.0230468078172794
25219,2012,ohio_butler,4.0453762740000005,2.8397424801736424,2.734295446132556,0.3931759703312821,0.4834110925251697,-3.2434228083947523,-3.741645315686009,-3.7458208276222695,-3.308236799185538,0.0230468078172794
25256,2012,ohio_clermont,7.225230182400001,2.925486585437852,2.8017450027017787,1.3557382810035814,0.6340635611242206,-1.3158221356154025,-2.662863491365574,-2.7749119106955185,-2.621375861317253,0.0230468078172794
25290,2012,ohio_clinton,9.1005286412,2.455380646559556,2.328301865566663,0.0891458508303338,0.6787504639607049,-2.6659054191578124,-3.1509485248380984,-3.445124848479185,-3.347857269750008,0.0230468078172794
25332,2012,ohio_greene,8.906099704,2.4979703337332686,2.338312169586173,-0.3886733452740126,0.6148965933013179,-3.03606182553504,-3.548240989172505,-3.902869050707986,-3.6729482415471217,0.0230468078172794
25373,2012,ohio_hamilton,6.159006978400001,4.03249979019165,3.8433334032694497,2.1399999260902405,0.4260925189198894,0.3266666730244954,-2.6516666809717813,-3.2612500190734863,-3.039999961853028,0.0230468078172794
25410,2012,ohio_montgomery,4.2272614088000005,2.458124603215081,2.255637707112661,-1.811786361250017,0.4607553880921646,-3.5782770266884945,-4.019007243709146,-4.072280458247152,-3.497944098990392,0.0230468078172794
25452,2012,ohio_preble,4.703925900000001,1.96261591925418,1.7683378007102335,-2.5550922883468847,0.538122376390382,-3.8879237863919713,-4.3494174600274285,-4.275437516970589,-3.653970811043629,0.0230468078172794
25494,2012,ohio_auglaize,6.554136754000001,2.0107780770719668,1.7164419238583113,-2.92339234802383,0.5675657721265008,-3.5283424429072507,-3.5024208396494974,-3.324907011452208,-2.474202700414709,0.0230468078172794
25536,2012,ohio_champaign,7.645447562800001,2.201702314619607,2.0831993146181644,-1.8702832464470032,0.5769840560738762,-3.1598481283008155,-3.535185625281637,-3.74408260728532,-3.1338766843293526,0.0230468078172794
25578,2012,ohio_clark,8.674039359600002,2.305678291232751,2.140051654200573,-1.2879664138147673,0.5889142039832383,-3.191343916117925,-3.66774718655602,-3.990371736287615,-3.598754634113849,0.0230468078172794
25620,2012,ohio_darke,6.2781731012,1.098777433240404,0.5015273362449678,-3.214921925297185,0.5811264457104326,-3.9116038462525182,-4.041188012224841,-3.825440466469368,-2.95658253421489,0.0230468078172794
25662,2012,ohio_hardin,8.429435212800001,3.2287267029712705,2.944739867567018,0.0883785774310429,0.5867070438706994,-3.082420256231848,-3.4029531214114725,-3.309037867530272,-2.52842889825503,0.0230468078172794
25704,2012,ohio_logan,8.812021186,2.564149280670234,2.3547426787146244,-1.667900220465796,0.6221343394576095,-3.1196525354405886,-3.392161013796596,-3.376995231753752,-2.6085091391992083,0.0230468078172794
25746,2012,ohio_mercer,6.7548375924,1.6132063525179103,1.2602145089267311,-3.231986085399768,0.5739914391146295,-3.760535574634057,-3.606988408132516,-3.273444797677401,-2.5084649244844788,0.0230468078172794
25788,2012,ohio_miami,6.736021888800001,1.960540825890056,1.742168342104332,-2.8587862091403777,0.5671615838907957,-3.577568430815386,-3.8275749345134287,-3.882707392555549,-3.193864794540577,0.0230468078172794
25830,2012,ohio_shelby,8.3228128924,1.7692175210603196,1.5343030402385855,-2.865834227090507,0.6357678650175026,-3.4117182507368127,-3.4507702305615187,-3.384256738906277,-2.613292448704294,0.0230468078172794
25872,2012,south dakota_aurora,4.0077448668,-1.8931907375480936,-1.5963594573026991,-2.623363120763591,0.3775937586791507,-3.5172911090128887,-3.797152397068426,-4.208539067264548,-4.510666836803504,0.0940679615256861
25913,2012,south dakota_beadle,6.021025152,-2.212782073787057,-1.9285641850798927,-2.7774468571412085,0.4385368638846227,-3.626365918330784,-3.826289818419217,-4.104805267873868,-4.439531506292763,0.0940679615256861
25954,2012,south dakota_brule,4.6851101964,-1.57210850838071,-1.3994077942115353,-2.629337757322782,0.3661956918030533,-3.5389559230402963,-3.862271975787258,-4.348929601845907,-4.700698852672407,0.0940679615256861
26027,2012,south dakota_hand,6.0022094484,-2.1347346437316266,-1.916282179924529,-3.0181685088528147,0.4262449915983204,-3.7064750790420926,-3.9206895746074015,-4.346120661997274,-4.735603809481193,0.0940679615256861
26103,2012,south dakota_hyde,4.823092022800001,-2.0659310857454933,-1.7730838086352,-2.6667299592517164,0.3317189112468032,-3.2785125873608294,-3.4932010982955632,-4.024352000678718,-4.430891978585298,0.0940679615256861
26138,2012,south dakota_jerauld,4.6662944928000005,-1.950685390632719,-1.674135980727874,-2.518202030994395,0.4026566433435866,-3.414770248511883,-3.698786366543813,-4.047332417304929,-4.302305451788496,0.0940679615256861
26178,2012,south dakota_sully,5.142958984000001,-2.065004374313636,-1.897130181939247,-2.6198241640581625,0.3506560077150826,-3.2206539115906905,-3.397316572301233,-3.862454629881662,-4.288717296515029,0.0940679615256861
26217,2012,south dakota_brookings,8.247550078,-2.7531660098869235,-2.192484825027848,-2.449710818723522,0.5249022081088714,-3.428693775286934,-3.602575965959538,-3.9252596516996654,-4.305927970056356,0.0940679615256861
26294,2012,south dakota_hanson,4.2272614088000005,-2.0808302909642005,-1.5320724527285123,-2.3161867411125625,0.414022706856972,-3.224519542857191,-3.4718000390587576,-3.834390182485152,-4.131263167909417,0.0940679615256861
26333,2012,south dakota_kingsbury,7.212686380000001,-2.621192932450135,-2.1304104909968187,-2.780733589662876,0.5059243609371881,-3.718790423491256,-3.8823868963736574,-4.109809065336986,-4.449670628087047,0.0940679615256861
26374,2012,south dakota_lake,7.902595512,-2.281608371256961,-1.5297988493348609,-1.973451055872215,0.5759858854889152,-2.957190158941856,-3.2062452095519616,-3.579910882091633,-3.926466223731405,0.0940679615256861
26416,2012,south dakota_mccook,4.214717606400001,-2.387700642613832,-1.847203743312132,-2.544318376824592,0.4412603028687825,-3.5345688438990366,-3.8166508130290495,-4.1939199707323125,-4.5219884306937015,0.0940679615256861
26458,2012,south dakota_miner,5.5255449572,-2.061722122741347,-1.310894954815632,-1.823021276284333,0.4841941458071788,-2.8104474708813583,-3.056849999928675,-3.40273445181486,-3.7251212799248576,0.0940679615256861
26497,2012,south dakota_minnehaha,7.36948391,-2.759033172496141,-2.3689942202069547,-3.038226544843315,0.5049199182377462,-4.05112837277917,-4.324584363633621,-4.671519232808086,-4.971928819728043,0.0940679615256861
26538,2012,south dakota_moody,9.2761418748,-2.219451130555372,-1.5815470247039756,-1.7598284079334494,0.5679598231412768,-2.920101042685105,-3.187815751826072,-3.6080657788119552,-3.975035874384663,0.0940679615256861
26616,2012,south dakota_brown,9.6085526384,-2.7057183752251497,-2.5249938806571057,-3.589737316965501,0.5621830115093106,-3.910569373551602,-3.926292288147355,-4.139700644152095,-4.518117128490023,0.0940679615256861
26658,2012,south dakota_edmunds,7.212686380000001,-2.6784050785586007,-2.4603654410563527,-3.533513884384016,0.4662676151341032,-3.820860737928818,-3.8120389401420174,-4.033605802488438,-4.471562778229431,0.0940679615256861
26697,2012,south dakota_faulk,6.911635122400001,-2.5744405036316604,-2.4029905934750166,-3.413317454001504,0.4566726514298607,-3.763262624761088,-3.822796429430004,-4.125346627129657,-4.567536022045199,0.0940679615256861
26738,2012,south dakota_mcpherson,7.2503177872,-2.4641614391921274,-2.209172974464204,-3.2456345501230714,0.4310195947897778,-3.617059018783361,-3.6685115198914353,-3.918765916462021,-4.318813179866699,0.0940679615256861
26777,2012,south dakota_potter,5.8516838196,-2.260787361160907,-2.076671127305366,-2.798860759788523,0.4009278152254076,-3.2494797582823574,-3.372050308631649,-3.7828376885376738,-4.252764974108857,0.0940679615256861
26818,2012,south dakota_spink,8.46706662,-2.6198401722527724,-2.487117397159833,-3.5584375347717603,0.5270523258706987,-4.054938566453965,-4.11366987788211,-4.343514038779871,-4.74242525785596,0.0940679615256861
26859,2012,south dakota_walworth,6.942994628400001,-2.2649849513629534,-2.1579391553595264,-2.687432448427241,0.4542985869167126,-2.9315540667052744,-2.932691452202496,-3.2094932236112994,-3.68841592112819,0.0940679615256861
26899,2012,south dakota_clark,6.9241789248000005,-2.850205114408132,-2.63511994262018,-3.475199822225267,0.4759792095365429,-4.205153866391209,-4.3165787763839845,-4.568129425413328,-4.956989255081422,0.0940679615256861
26939,2012,south dakota_codington,8.31026909,-3.3013001547851446,-3.019830741856645,-3.678417343458885,0.4869008909070057,-4.410560318102728,-4.543284373491876,-4.873167742489393,-5.27720908150182,0.0940679615256861
26976,2012,south dakota_day,8.711670766800001,-2.726282199304656,-2.5703127042115748,-3.4167155233884263,0.5148979866793526,-3.786445354849605,-3.8527334797180313,-4.166285176357981,-4.569678503941681,0.0940679615256861
27015,2012,south dakota_deuel,7.149967368,-3.135240767893732,-2.741801486467252,-3.095176999743177,0.5003410850289626,-4.012892494449202,-4.200252003528936,-4.57013455109476,-4.975380746322934,0.0940679615256861
27054,2012,south dakota_grant,8.4168914104,-2.773770823979438,-2.562567774138244,-2.9337780951886203,0.5224393330747483,-3.707871505334834,-3.891884777161332,-4.279702130198107,-4.733985187254472,0.0940679615256861
27096,2012,south dakota_hamlin,8.893555901600001,-3.2735757683528903,-2.930278672682201,-3.530648244904351,0.5248392015521534,-4.412982076260967,-4.562673897306143,-4.84608197317646,-5.225355125355788,0.0940679615256861
27137,2012,south dakota_marshall,9.8280691804,-2.3166159963467248,-2.188847587800697,-3.084758020062806,0.5684447128620035,-3.497508686475541,-3.5688018128575845,-3.910369676789629,-4.335704600421074,0.0940679615256861
27177,2012,south dakota_roberts,9.5458336264,-2.076755047068246,-1.915139504732615,-2.6959109408598807,0.5573125662319485,-3.149630191546966,-3.203976299386402,-3.5196169629219614,-3.99374209503276,0.0940679615256861
27216,2012,south dakota_butte,6.9806260356,-3.088333288828532,-3.1549999713897705,-4.179999987284343,0.4123038252486329,-4.254999876022339,-4.232499837875366,-4.424999952316284,-4.763333320617676,0.0940679615256861
27245,2012,south dakota_corson,4.0202886692,-2.075277785460154,-1.925833354393641,-2.315000010861292,0.2488822203610761,-2.502083381017049,-2.535000026226044,-2.7970833778381348,-3.185555577278137,0.0940679615256861
27281,2012,south dakota_dewey,2.9415216628,-2.1152613220294563,-2.062805666445191,-2.495470232101568,0.2314757047382142,-2.704545450808486,-2.785054838022095,-3.159521911211522,-3.56180248116002,0.0940679615256861
27314,2012,south dakota_gregory,2.163805914,-2.153804068536204,-2.084857479226073,-3.756324788689769,0.2875852994553288,-4.513761415550312,-4.759564231138867,-5.21455772113675,-5.551219962892078,0.0940679615256861
27349,2012,south dakota_jones,2.9289778604000003,-2.2733333110809326,-2.073749959468842,-3.119999965031942,0.215025378370889,-3.8550000190734863,-4.078750133514404,-4.482499957084656,-4.817500034968059,0.0940679615256861
27384,2012,south dakota_lyman,2.9227059592000004,-1.8408333162466688,-1.6099999994039536,-2.5949999888738,0.3179112910741376,-3.441249966621399,-3.7312500178813934,-4.238125026226044,-4.616666674613953,0.0940679615256861
27455,2012,south dakota_tripp,2.7470927256,-2.127539164534618,-2.0602223005070783,-3.613020156987295,0.3012599196959897,-4.260151031033304,-4.484492464753606,-4.939853100968687,-5.275452962124375,0.0940679615256861
27497,2012,south dakota_bon homme,1.9568331744,-2.9341905168140783,-2.8765106514114454,-4.196071997397424,0.3041406522043092,-5.028413377612275,-5.301809138188189,-5.815937138334767,-6.192995974583364,0.0940679615256861
27538,2012,south dakota_charles mix,3.4181861540000003,-2.2463103865103418,-2.134370601502701,-3.6794589058757055,0.3313072549341869,-4.450383953389047,-4.701838703475579,-5.161386506467956,-5.509959630347763,0.0940679615256861
27580,2012,south dakota_clay,4.3213399268,-2.951685091159064,-3.050800088603617,-3.903145004594693,0.3860288100614938,-4.904390018650817,-5.239546555639885,-5.805417485745615,-6.16829112566872,0.0940679615256861
27621,2012,south dakota_douglas,3.2112134144000004,-2.3003579852282114,-2.102857087662268,-3.4497339632254,0.3423396331063408,-4.266135058470759,-4.53651960869284,-4.980336449651079,-5.306619274432916,0.0940679615256861
27662,2012,south dakota_hutchinson,1.88157036,-2.8006720549264164,-2.597100799705439,-3.681249592159577,0.327366228621895,-4.479473449204973,-4.740024486473166,-5.199460465001998,-5.530903863226548,0.0940679615256861
27703,2012,south dakota_lincoln,3.8384035344,-2.6359990902875907,-2.6286618737645657,-3.2702035329663386,0.4176923822350828,-4.249664515163108,-4.51179540709823,-4.95441730012901,-5.30452618546357,0.0940679615256861
27745,2012,south dakota_turner,4.0202886692,-2.74073495533816,-2.65353517009567,-3.547169460786358,0.3965545329326696,-4.4526412387360725,-4.738628999227682,-5.2062104613354485,-5.565841498668694,0.0940679615256861
27787,2012,south dakota_union,5.061424268400001,-2.913080196964664,-3.0166957594843216,-3.594591426572796,0.4703962810246269,-4.600482105013048,-4.918196800128465,-5.471529181440387,-5.8590042126134,0.0940679615256861
27828,2012,south dakota_yankton,3.3617390432000005,-3.0008615969658767,-2.9682141789298617,-4.117896649415227,0.3167233536909978,-5.00546405379064,-5.308358875919103,-5.844609250632555,-6.211131514688713,0.0940679615256861
27901,2012,south dakota_haakon,2.1449902104000005,-3.298333247502645,-3.3174999952316284,-3.873333295186361,0.2423148842655799,-4.289999961853027,-4.414999961853027,-4.720000267028809,-4.993333498636882,0.0940679615256861
27992,2012,wisconsin_adams,6.5415929516,-2.63199999332428,-2.437499976158142,-4.0640000104904175,0.4481239238466746,-5.179333337148031,-5.494500017166137,-5.866499996185302,-6.271000067392985,0.0685040547713559
28032,2012,wisconsin_green lake,6.1025598676,-0.8726015827737809,-0.4683775828217629,-2.5854386000037293,0.4725562363788442,-3.5735822176386525,-3.925354976781359,-4.558712056012942,-5.183465349068591,0.0685040547713559
28074,2012,wisconsin_juneau,6.6231276672,-2.7112718595747363,-2.5544955296474594,-4.204232452208535,0.505608929732642,-5.260921082301447,-5.6027412184497765,-6.045504365051002,-6.466929834488539,0.0685040547713559
28116,2012,wisconsin_marquette,3.76314072,-1.4509788264007444,-1.1336654896143252,-3.0367401434630943,0.4699378016610096,-4.106873435224712,-4.472738084058632,-5.012348606472923,-5.566395294986331,0.0685040547713559
28157,2012,wisconsin_portage,7.425931020800001,-1.892505278269584,-1.7280272065411633,-3.185395396344021,0.4615936977974411,-4.317742853414051,-4.782523257477984,-5.28672919560967,-5.727523492322128,0.0685040547713559
28199,2012,wisconsin_waupaca,8.059393042,-1.5076916806147391,-1.3012399711326372,-2.714341606079512,0.5396537840081753,-3.441792721103797,-3.711519414879748,-4.231365283344161,-4.822827457895877,0.0685040547713559
28241,2012,wisconsin_waushara,7.407115317200001,-1.015377434864469,-0.3978996871490498,-2.3158711193452337,0.4746917128181614,-3.3865474994457223,-3.7925789144775486,-4.367549539570421,-4.910217701636007,0.0685040547713559
28283,2012,wisconsin_wood,6.8740037152,-2.650678758685184,-2.5713414725912456,-4.058475536311392,0.5200038863061419,-5.140822416563082,-5.558504665374199,-6.141735190168766,-6.636446001138704,0.0685040547713559
28325,2012,wisconsin_brown,9.0691691352,-1.2732543242473695,-0.9895701276709394,-2.32927718473466,0.5702372912040377,-2.218726529345353,-2.16227817333794,-2.754531200440584,-3.385754806330231,0.0685040547713559
28364,2012,wisconsin_calumet,9.4831146144,-0.3939008541585043,0.3381612021398955,-1.4596672353251228,0.6036457412054205,-1.7361143560108097,-1.783763795864993,-2.396803448981252,-3.11938422153736,0.0685040547713559
28404,2012,wisconsin_door,7.5011938352,-2.938632026812161,-2.919295991453273,-3.946121210283742,0.418056913230022,-4.178947771005027,-4.348849756451235,-4.910265018009136,-5.4146977130721945,0.0685040547713559
28443,2012,wisconsin_fond du lac,7.551369044800001,-1.33248642127261,-1.033527213729009,-2.812761556466383,0.525379070055172,-3.603310497263298,-3.871978247925933,-4.4796313708979625,-5.126900957809423,0.0685040547713559
28485,2012,wisconsin_kewaunee,8.93745921,-2.0101258328697025,-1.815447587247804,-2.9626559221457454,0.5156306177560679,-3.061525204069035,-3.1428972607161563,-3.72402488801774,-4.339773008016743,0.0685040547713559
28524,2012,wisconsin_manitowoc,9.313773282,-1.6614679914559924,-1.41914037805357,-2.617031508129396,0.5759063888494583,-2.542254168915763,-2.39454854846959,-2.8937693233558552,-3.5561404964206784,0.0685040547713559
28566,2012,wisconsin_outagamie,9.6775435516,-0.8846786374665014,-0.5425180895944086,-1.977701852800559,0.580527156412077,-2.349625287991309,-2.4574660333254004,-3.0520745446488533,-3.706182638330232,0.0685040547713559
28608,2012,wisconsin_sheboygan,8.523513730800001,-2.0973877838287027,-2.053106844037,-3.524747414249829,0.5524619149773562,-3.784140399956812,-3.760225746942604,-4.246726361279587,-4.869668468849582,0.0685040547713559
28650,2012,wisconsin_winnebago,6.8865475176,-0.4162003519822089,0.3142893960331711,-1.726100469410734,0.4971477454608461,-2.620388385668045,-2.9542773828076285,-3.580947880767282,-4.1926123780632505,0.0685040547713559
28691,2012,wisconsin_clark,7.570184748400001,-2.698223098761802,-2.6627740693649256,-3.7972164123253656,0.5499717526661235,-4.779339755305019,-5.269722120611251,-5.997680971019565,-6.674774985309759,0.0685040547713559
28762,2012,wisconsin_marathon,7.0119855416000005,-2.555146502108704,-2.5239818215774985,-3.781098157438394,0.5267695715392258,-4.768797261807126,-5.257482489694416,-5.969904464833876,-6.589718299309543,0.0685040547713559
28832,2012,wisconsin_taylor,7.181326874000001,-2.3023852642607574,-2.2926570007190614,-2.9285024338298378,0.533469712712099,-3.92529791276812,-4.54014495778199,-5.351153392146751,-6.116582160986565,0.0685040547713559
28900,2012,wisconsin_marinette,8.1911029672,-3.6462972982535287,-3.68566238974768,-4.466681970417572,0.5217969715455386,-4.615107821651625,-4.810666942916656,-5.243528645699422,-5.662669448043254,0.0685040547713559
28940,2012,wisconsin_oconto,9.8280691804,-3.0052009783188494,-2.9886968117875927,-3.937485609207397,0.5519083152844617,-4.115166043420122,-4.322727563258929,-4.845709298619857,-5.341280809243519,0.0685040547713559
28982,2012,wisconsin_shawano,9.6022807372,-2.04021519327842,-1.9471682412127271,-3.1633939983787576,0.5759013168221903,-3.4530901959622944,-3.6624633858055606,-4.244191380518024,-4.844025211641526,0.0685040547713559
29024,2012,wisconsin_barron,8.517241829600001,-3.5498182909172256,-3.539815977234164,-3.6526716862747697,0.5457245441735853,-4.411346692962901,-4.942508858405514,-5.650457935274383,-6.577008989490108,0.0685040547713559
29101,2012,wisconsin_chippewa,6.8489161104,-3.224600568625465,-3.238281894208205,-3.94061217445058,0.5494220551887308,-4.858751162166734,-5.36400736236482,-6.046781245074439,-6.894154293915307,0.0685040547713559
29143,2012,wisconsin_polk,8.8496525932,-4.103951030939667,-3.850596805613245,-3.425106792893242,0.5502185700885415,-4.028731138063235,-4.577487390544546,-5.450935972395854,-6.399903664836532,0.0685040547713559
29185,2012,wisconsin_rusk,6.7548375924,-2.5312499701976776,-2.54062494635582,-2.7287500202655792,0.5633278860174609,-3.513333360354105,-4.060000061988831,-4.855624973773956,-5.719166715939839,0.0685040547713559
29255,2012,wisconsin_columbia,6.8802756164000005,-2.1462069857845965,-2.0978545854936765,-4.158175374084221,0.5418541175707919,-4.913304176221633,-5.166010424174809,-5.659180661887205,-6.181686932579917,0.0685040547713559
29297,2012,wisconsin_dane,6.955538430800001,-2.8843425167411527,-2.955983613851597,-5.01488355300026,0.5203074630387545,-5.624285374651006,-5.855559000847955,-6.27710496323596,-6.758781081880321,0.0685040547713559
29339,2012,wisconsin_dodge,8.7869335812,-2.200827451945367,-2.129593434156985,-4.139514260732172,0.5394473545041888,-4.941828399473212,-5.21475730178979,-5.713216771996366,-6.306303029794421,0.0685040547713559
29381,2012,wisconsin_green,4.766644912,-3.34250374619346,-3.559136432384089,-5.859381238581555,0.4746406679188646,-6.740092507936375,-7.065980506531787,-7.414211456794848,-7.773319469332083,0.0685040547713559
29422,2012,wisconsin_jefferson,7.181326874000001,-2.832574237976224,-2.8506476624216885,-4.775027762632818,0.5286135151124676,-5.40255871652936,-5.656386524606496,-6.0706638483144335,-6.603042957571645,0.0685040547713559
29463,2012,wisconsin_rock,6.378523520400001,-3.2005133556478684,-3.390375038073492,-5.560466592857205,0.5042518007336548,-6.3064471753510105,-6.609310827315245,-6.925878481039861,-7.256852260972411,0.0685040547713559
29505,2012,wisconsin_kenosha,7.984130227600001,-2.310884879958678,-2.4614705775258026,-4.603703746538133,0.5254029449798653,-4.9807264052427165,-5.170005695754568,-5.495651557346386,-5.8784301068590965,0.0685040547713559
29543,2012,wisconsin_ozaukee,8.31026909,-2.274596901025821,-2.2893417884514218,-4.206794653605433,0.4883411779887515,-4.6649713789551095,-4.732868765884975,-5.133467005006649,-5.670371588875457,0.0685040547713559
29581,2012,wisconsin_racine,8.2914533864,-2.607965374977448,-2.7382893038268907,-4.7971842093228165,0.509307507726599,-5.224823611270883,-5.4058750624231084,-5.7173138683044975,-6.0899783234308655,0.0685040547713559
29623,2012,wisconsin_walworth,6.397339224,-2.7006728345708817,-2.870678020147785,-4.960984138064749,0.4909866171001222,-5.677538435550187,-6.010742600622914,-6.400235054528794,-6.740958611142983,0.0685040547713559
29665,2012,wisconsin_washington,5.8767714244,-1.7927293118384244,-1.755129495413183,-3.8031879209786,0.4977228267012782,-4.505219420740644,-4.707582794162008,-5.243167243243979,-5.859542570525794,0.0685040547713559
29707,2012,wisconsin_waukesha,6.064928460400001,-2.4486892830028664,-2.4536662504727227,-4.365551642427873,0.5057825024928677,-4.987683837615523,-5.242238725411357,-5.710639175785489,-6.269010459905374,0.0685040547713559
29747,2012,wisconsin_crawford,7.9527707216,-2.6831858442947927,-2.762002207536613,-4.782632757077176,0.5120931887461163,-5.471895321983855,-5.786570806418901,-6.071902511394129,-6.329727167225165,0.0685040547713559
29787,2012,wisconsin_grant,6.566680556400001,-2.4431078830441826,-2.634288235982442,-4.810430725735083,0.4926462911316036,-5.703615148793731,-6.054451541382077,-6.356970172446053,-6.648942500008601,0.0685040547713559
29829,2012,wisconsin_iowa,5.500457352400001,-2.875560081800528,-3.032223793504726,-5.211215194010177,0.4990285392686562,-6.022533504122539,-6.303803572547263,-6.707403873586044,-7.142988683549132,0.0685040547713559
29871,2012,wisconsin_lafayette,4.8669953312,-2.712231776521013,-2.927704759278752,-5.2555563051806375,0.4800614722961565,-6.2683970865213645,-6.577905914286216,-6.946991333993097,-7.314648300989863,0.0685040547713559
29913,2012,wisconsin_richland,6.89909132,-2.861852806635113,-2.949022823380537,-4.986675165228029,0.5496094148062627,-5.710047963643169,-5.984035515341461,-6.333219146970565,-6.735750139734535,0.0685040547713559
29955,2012,wisconsin_sauk,7.087248356000001,-2.246966863650838,-2.276912732405893,-4.362724133234664,0.5056759991327454,-5.056077629741345,-5.31278567635213,-5.708662826931873,-6.198556373288834,0.0685040547713559
29996,2012,wisconsin_vernon,7.990402128800001,-2.6424999833106995,-2.559999942779541,-4.356250047683716,0.6114618731673103,-5.102500041325887,-5.390000104904175,-5.764999866485596,-6.227500041325887,0.0685040547713559
30038,2012,wisconsin_buffalo,9.1632476532,-3.840961856658159,-3.77239480535433,-4.892045735546693,0.5699094371475221,-5.663509569586931,-5.937678202808234,-6.446109338214862,-7.094058319916102,0.0685040547713559
30080,2012,wisconsin_dunn,8.517241829600001,-3.686015177613225,-3.6329963107848657,-4.313951855907826,0.5501535687410165,-5.164059178524003,-5.605571563712234,-6.276375523715648,-7.105150515862054,0.0685040547713559
30122,2012,wisconsin_eau claire,7.275405392000001,-3.615517002840255,-3.5539548875298896,-4.515428463599328,0.5326828831071789,-5.485920270544888,-5.930376306256543,-6.548314769270831,-7.269367294788547,0.0685040547713559
30164,2012,wisconsin_jackson,7.2816772932,-3.662160377005764,-3.6228524105359226,-5.073163724775662,0.539244248585323,-5.986987004314732,-6.333626566006109,-6.975679322339103,-7.583215383372561,0.0685040547713559
30206,2012,wisconsin_la crosse,8.5987765452,-3.103500008583069,-3.049000024795532,-4.795500040054321,0.54975195658523,-5.503333377838135,-5.765000009536744,-6.335500001907349,-6.858999983469645,0.0685040547713559
30248,2012,wisconsin_monroe,7.6893508712,-3.42169834541769,-3.3278600033306827,-4.994964770841093,0.5158564242971901,-5.834386081802269,-6.11918945952776,-6.677915181161658,-7.150397483114641,0.0685040547713559
30290,2012,wisconsin_pepin,9.0879848388,-3.8392579514682126,-3.723733775221008,-4.284111291680486,0.5410095613818068,-5.047850688875927,-5.397698411931629,-6.030464376138785,-6.817658666466535,0.0685040547713559
30332,2012,wisconsin_pierce,10.4803469052,-3.5183880143118045,-3.3521098818603203,-3.223015276290633,0.6308487998123936,-3.772649380640929,-4.137064690604277,-4.916430573161617,-5.854301705483131,0.0685040547713559
30374,2012,wisconsin_trempealeau,7.9527707216,-3.5780873708117378,-3.5640065513309205,-4.987034170551343,0.5373653213525533,-5.774135388866095,-6.058239060845972,-6.608274341019836,-7.217082613573001,0.0685040547713559
30411,2012,illinois_hardin,3.4934489684000005,1.6775000095367432,1.125,-3.610000133514404,0.3839270554596625,-4.661666711171468,-5.085000038146973,-5.113333225250244,-4.49833345413208,0.0522758100712867
30470,2012,michigan_osceola,8.4607947188,-0.1649529763118848,-0.120956108940409,-0.5908150548658401,0.4989768710825921,-0.7595350284561468,-0.8514942599065375,-1.5081896172795548,-2.019145761350853,0.1757828571202585
30526,2012,michigan_iosco,8.3228128924,-0.6650000015894572,-0.6875,-1.752500057220459,0.4994188948977386,-2.103333274523417,-2.038333336512248,-2.3474998474121094,-2.8662500381469727,0.1757828571202585
30592,2012,michigan_mason,8.592504644,-2.0275000234444938,-1.8843749910593035,-2.7149999737739563,0.4891450132903461,-2.8274999856948853,-2.977083325386048,-3.6874999403953552,-3.597812488675117,0.1757828571202585
30680,2012,minnesota_marshall,8.0217616348,-2.4610168568993016,-2.585786196170863,-3.666603805883876,0.497920228956128,-4.539826962433021,-4.589874100135307,-4.897562892182068,-5.576734767769867,0.0853856942047258
30779,2012,missouri_dade,5.5130011548,-2.7326620912846225,-2.4080478457021126,-3.127175871972685,0.3616619454415359,-3.880659744143486,-4.411319524417689,-4.64509262420513,-4.593989242006232,0.2247161039904944
