Year,State,County,Domain Category,sta_con,maize area
1997,illinois,ogle,NOT SPECIFIED,illinois_ogle,200522.0
1997,illinois,putnam,NOT SPECIFIED,illinois_putnam,33429.0
1997,illinois,rock island,NOT SPECIFIED,illinois_rock island,68782.0
1997,illinois,stephenson,NOT SPECIFIED,illinois_stephenson,146833.0
1997,illinois,whiteside,NOT SPECIFIED,illinois_whiteside,207818.0
1997,illinois,winnebago,NOT SPECIFIED,illinois_winnebago,91807.0
1997,illinois,edwards,NOT SPECIFIED,illinois_edwards,35937.0
1997,illinois,franklin,NOT SPECIFIED,illinois_franklin,41207.0
1997,illinois,gallatin,NOT SPECIFIED,illinois_gallatin,69331.0
1997,illinois,hamilton,NOT SPECIFIED,illinois_hamilton,56750.0
1997,illinois,hardin,NOT SPECIFIED,illinois_hardin,1734.0
1997,illinois,jefferson,NOT SPECIFIED,illinois_jefferson,41121.0
1997,illinois,massac,NOT SPECIFIED,illinois_massac,25585.0
1997,illinois,pope,NOT SPECIFIED,illinois_pope,4468.0
1997,illinois,saline,NOT SPECIFIED,illinois_saline,40181.0
1997,illinois,wabash,NOT SPECIFIED,illinois_wabash,48790.0
1997,illinois,wayne,NOT SPECIFIED,illinois_wayne,76487.0
1997,illinois,white,NOT SPECIFIED,illinois_white,88532.0
1997,illinois,alexander,NOT SPECIFIED,illinois_alexander,9493.0
1997,illinois,clinton,NOT SPECIFIED,illinois_clinton,71764.0
1997,illinois,jackson,NOT SPECIFIED,illinois_jackson,33669.0
1997,illinois,johnson,NOT SPECIFIED,illinois_johnson,7737.0
1997,illinois,monroe,NOT SPECIFIED,illinois_monroe,38563.0
1997,illinois,perry,NOT SPECIFIED,illinois_perry,43542.0
1997,illinois,pulaski,NOT SPECIFIED,illinois_pulaski,15789.0
1997,illinois,randolph,NOT SPECIFIED,illinois_randolph,51846.0
1997,illinois,st clair,NOT SPECIFIED,illinois_st clair,87402.0
1997,illinois,union,NOT SPECIFIED,illinois_union,9579.0
1997,illinois,washington,NOT SPECIFIED,illinois_washington,85501.0
1997,illinois,williamson,NOT SPECIFIED,illinois_williamson,12516.0
1997,illinois,adams,NOT SPECIFIED,illinois_adams,123948.0
1997,illinois,brown,NOT SPECIFIED,illinois_brown,39111.0
1997,illinois,fulton,NOT SPECIFIED,illinois_fulton,142895.0
1997,illinois,hancock,NOT SPECIFIED,illinois_hancock,151817.0
1997,illinois,henderson,NOT SPECIFIED,illinois_henderson,97109.0
1997,illinois,knox,NOT SPECIFIED,illinois_knox,151640.0
1997,illinois,mcdonough,NOT SPECIFIED,illinois_mcdonough,135508.0
1997,illinois,schuyler,NOT SPECIFIED,illinois_schuyler,55724.0
1997,illinois,warren,NOT SPECIFIED,illinois_warren,142244.0
1997,illinois,bond,NOT SPECIFIED,illinois_bond,47377.0
1997,illinois,calhoun,NOT SPECIFIED,illinois_calhoun,18486.0
1997,illinois,cass,NOT SPECIFIED,illinois_cass,72092.0
1997,illinois,christian,NOT SPECIFIED,illinois_christian,177581.0
1997,illinois,greene,NOT SPECIFIED,illinois_greene,115952.0
1997,illinois,jersey,NOT SPECIFIED,illinois_jersey,53439.0
1997,illinois,macoupin,NOT SPECIFIED,illinois_macoupin,147267.0
1997,illinois,madison,NOT SPECIFIED,illinois_madison,87012.0
1997,illinois,montgomery,NOT SPECIFIED,illinois_montgomery,143667.0
1997,illinois,morgan,NOT SPECIFIED,illinois_morgan,123487.0
1997,illinois,pike,NOT SPECIFIED,illinois_pike,137692.0
1997,illinois,sangamon,NOT SPECIFIED,illinois_sangamon,210741.0
1997,illinois,scott,NOT SPECIFIED,illinois_scott,50919.0
1997,indiana,bartholomew,NOT SPECIFIED,indiana_bartholomew,68677.0
1997,indiana,boone,NOT SPECIFIED,indiana_boone,98092.0
1997,indiana,clinton,NOT SPECIFIED,indiana_clinton,108924.0
1997,indiana,decatur,NOT SPECIFIED,indiana_decatur,84146.0
1997,indiana,grant,NOT SPECIFIED,indiana_grant,72944.0
1997,indiana,hamilton,NOT SPECIFIED,indiana_hamilton,58558.0
1997,indiana,hancock,NOT SPECIFIED,indiana_hancock,72611.0
1997,indiana,hendricks,NOT SPECIFIED,indiana_hendricks,68360.0
1997,indiana,howard,NOT SPECIFIED,indiana_howard,65336.0
1997,indiana,johnson,NOT SPECIFIED,indiana_johnson,60416.0
1997,indiana,madison,NOT SPECIFIED,indiana_madison,95511.0
1997,indiana,marion,NOT SPECIFIED,indiana_marion,9094.0
1997,indiana,morgan,NOT SPECIFIED,indiana_morgan,51080.0
1997,indiana,rush,NOT SPECIFIED,indiana_rush,96372.0
1997,indiana,shelby,NOT SPECIFIED,indiana_shelby,93420.0
1997,indiana,tipton,NOT SPECIFIED,indiana_tipton,72335.0
1997,indiana,blackford,NOT SPECIFIED,indiana_blackford,27570.0
1997,indiana,delaware,NOT SPECIFIED,indiana_delaware,63844.0
1997,indiana,fayette,NOT SPECIFIED,indiana_fayette,38301.0
1997,indiana,henry,NOT SPECIFIED,indiana_henry,71284.0
1997,indiana,jay,NOT SPECIFIED,indiana_jay,54986.0
1997,indiana,randolph,NOT SPECIFIED,indiana_randolph,77643.0
1997,indiana,union,NOT SPECIFIED,indiana_union,34507.0
1997,indiana,wayne,NOT SPECIFIED,indiana_wayne,55395.0
1997,indiana,carroll,NOT SPECIFIED,indiana_carroll,104381.0
1997,indiana,cass,NOT SPECIFIED,indiana_cass,86801.0
1997,indiana,elkhart,NOT SPECIFIED,indiana_elkhart,66624.0
1997,indiana,fulton,NOT SPECIFIED,indiana_fulton,71586.0
1997,indiana,kosciusko,NOT SPECIFIED,indiana_kosciusko,94978.0
1997,indiana,marshall,NOT SPECIFIED,indiana_marshall,85621.0
1997,indiana,miami,NOT SPECIFIED,indiana_miami,74481.0
1997,indiana,st. joseph,NOT SPECIFIED,indiana_st. joseph,70626.0
1997,indiana,wabash,NOT SPECIFIED,indiana_wabash,69196.0
1997,indiana,adams,NOT SPECIFIED,indiana_adams,71598.0
1997,indiana,allen,NOT SPECIFIED,indiana_allen,87817.0
1997,indiana,de kalb,NOT SPECIFIED,indiana_de kalb,36640.0
1997,indiana,huntington,NOT SPECIFIED,indiana_huntington,64001.0
1997,indiana,lagrange,NOT SPECIFIED,indiana_lagrange,62488.0
1997,indiana,noble,NOT SPECIFIED,indiana_noble,58770.0
1997,indiana,steuben,NOT SPECIFIED,indiana_steuben,32670.0
1997,indiana,wells,NOT SPECIFIED,indiana_wells,76518.0
1997,indiana,whitley,NOT SPECIFIED,indiana_whitley,48866.0
1997,indiana,benton,NOT SPECIFIED,indiana_benton,121994.0
1997,indiana,jasper,NOT SPECIFIED,indiana_jasper,138598.0
1997,indiana,la porte,NOT SPECIFIED,indiana_la porte,114746.0
1997,indiana,lake,NOT SPECIFIED,indiana_lake,69557.0
1997,indiana,newton,NOT SPECIFIED,indiana_newton,106502.0
1997,indiana,porter,NOT SPECIFIED,indiana_porter,61678.0
1997,indiana,pulaski,NOT SPECIFIED,indiana_pulaski,106045.0
1997,indiana,starke,NOT SPECIFIED,indiana_starke,59667.0
1997,indiana,white,NOT SPECIFIED,indiana_white,119811.0
1997,indiana,brown,NOT SPECIFIED,indiana_brown,1933.0
1997,indiana,crawford,NOT SPECIFIED,indiana_crawford,713.0
1997,indiana,floyd,NOT SPECIFIED,indiana_floyd,3387.0
1997,indiana,harrison,NOT SPECIFIED,indiana_harrison,19195.0
1997,indiana,jackson,NOT SPECIFIED,indiana_jackson,58640.0
1997,indiana,lawrence,NOT SPECIFIED,indiana_lawrence,18686.0
1997,indiana,monroe,NOT SPECIFIED,indiana_monroe,6018.0
1997,indiana,orange,NOT SPECIFIED,indiana_orange,21030.0
1997,indiana,perry,NOT SPECIFIED,indiana_perry,7786.0
1997,indiana,washington,NOT SPECIFIED,indiana_washington,33992.0
1997,indiana,clark,NOT SPECIFIED,indiana_clark,16962.0
1997,indiana,dearborn,NOT SPECIFIED,indiana_dearborn,7350.0
1997,indiana,franklin,NOT SPECIFIED,indiana_franklin,35376.0
1997,indiana,jefferson,NOT SPECIFIED,indiana_jefferson,11388.0
1997,indiana,jennings,NOT SPECIFIED,indiana_jennings,32548.0
1997,indiana,ohio,NOT SPECIFIED,indiana_ohio,2421.0
1997,indiana,ripley,NOT SPECIFIED,indiana_ripley,48353.0
1997,indiana,scott,NOT SPECIFIED,indiana_scott,9864.0
1997,indiana,switzerland,NOT SPECIFIED,indiana_switzerland,4334.0
1997,indiana,daviess,NOT SPECIFIED,indiana_daviess,88993.0
1997,indiana,dubois,NOT SPECIFIED,indiana_dubois,59427.0
1997,indiana,gibson,NOT SPECIFIED,indiana_gibson,96528.0
1997,indiana,greene,NOT SPECIFIED,indiana_greene,50212.0
1997,indiana,knox,NOT SPECIFIED,indiana_knox,110389.0
1997,indiana,martin,NOT SPECIFIED,indiana_martin,15639.0
1997,indiana,pike,NOT SPECIFIED,indiana_pike,30031.0
1997,indiana,posey,NOT SPECIFIED,indiana_posey,82119.0
1997,indiana,spencer,NOT SPECIFIED,indiana_spencer,54826.0
1997,indiana,sullivan,NOT SPECIFIED,indiana_sullivan,70719.0
1997,indiana,vanderburgh,NOT SPECIFIED,indiana_vanderburgh,32282.0
1997,indiana,warrick,NOT SPECIFIED,indiana_warrick,33713.0
1997,indiana,clay,NOT SPECIFIED,indiana_clay,65173.0
1997,indiana,fountain,NOT SPECIFIED,indiana_fountain,78508.0
1997,indiana,montgomery,NOT SPECIFIED,indiana_montgomery,115065.0
1997,indiana,owen,NOT SPECIFIED,indiana_owen,20346.0
1997,indiana,parke,NOT SPECIFIED,indiana_parke,67223.0
1997,indiana,putnam,NOT SPECIFIED,indiana_putnam,63422.0
1997,indiana,tippecanoe,NOT SPECIFIED,indiana_tippecanoe,105635.0
1997,indiana,vermillion,NOT SPECIFIED,indiana_vermillion,47342.0
1997,indiana,vigo,NOT SPECIFIED,indiana_vigo,42411.0
1997,indiana,warren,NOT SPECIFIED,indiana_warren,76523.0
1997,iowa,boone,NOT SPECIFIED,iowa_boone,146337.0
1997,iowa,dallas,NOT SPECIFIED,iowa_dallas,131532.0
1997,iowa,grundy,NOT SPECIFIED,iowa_grundy,154644.0
1997,iowa,hamilton,NOT SPECIFIED,iowa_hamilton,170951.0
1997,iowa,hardin,NOT SPECIFIED,iowa_hardin,162843.0
1997,iowa,jasper,NOT SPECIFIED,iowa_jasper,160411.0
1997,iowa,marshall,NOT SPECIFIED,iowa_marshall,134248.0
1997,iowa,polk,NOT SPECIFIED,iowa_polk,95300.0
1997,iowa,poweshiek,NOT SPECIFIED,iowa_poweshiek,112372.0
1997,iowa,story,NOT SPECIFIED,iowa_story,159708.0
1997,iowa,tama,NOT SPECIFIED,iowa_tama,159275.0
1997,iowa,webster,NOT SPECIFIED,iowa_webster,191248.0
1997,iowa,benton,NOT SPECIFIED,iowa_benton,171666.0
1997,iowa,cedar,NOT SPECIFIED,iowa_cedar,144001.0
1997,iowa,clinton,NOT SPECIFIED,iowa_clinton,176860.0
1997,iowa,iowa,NOT SPECIFIED,iowa_iowa,114442.0
1997,iowa,jackson,NOT SPECIFIED,iowa_jackson,92917.0
1997,iowa,johnson,NOT SPECIFIED,iowa_johnson,99124.0
1997,iowa,jones,NOT SPECIFIED,iowa_jones,139975.0
1997,iowa,linn,NOT SPECIFIED,iowa_linn,132650.0
1997,iowa,muscatine,NOT SPECIFIED,iowa_muscatine,90371.0
1997,iowa,scott,NOT SPECIFIED,iowa_scott,117016.0
1997,iowa,butler,NOT SPECIFIED,iowa_butler,142673.0
1997,iowa,cerro gordo,NOT SPECIFIED,iowa_cerro gordo,142667.0
1997,iowa,floyd,NOT SPECIFIED,iowa_floyd,137175.0
1997,iowa,franklin,NOT SPECIFIED,iowa_franklin,162094.0
1997,iowa,hancock,NOT SPECIFIED,iowa_hancock,170272.0
1997,iowa,humboldt,NOT SPECIFIED,iowa_humboldt,124639.0
1997,iowa,kossuth,NOT SPECIFIED,iowa_kossuth,289344.0
1997,iowa,mitchell,NOT SPECIFIED,iowa_mitchell,124148.0
1997,iowa,winnebago,NOT SPECIFIED,iowa_winnebago,123191.0
1997,iowa,worth,NOT SPECIFIED,iowa_worth,106557.0
1997,iowa,wright,NOT SPECIFIED,iowa_wright,169825.0
1997,iowa,allamakee,NOT SPECIFIED,iowa_allamakee,64928.0
1997,iowa,black hawk,NOT SPECIFIED,iowa_black hawk,134596.0
1997,iowa,bremer,NOT SPECIFIED,iowa_bremer,108811.0
1997,iowa,buchanan,NOT SPECIFIED,iowa_buchanan,160637.0
1997,iowa,chickasaw,NOT SPECIFIED,iowa_chickasaw,116688.0
1997,iowa,clayton,NOT SPECIFIED,iowa_clayton,159349.0
1997,iowa,delaware,NOT SPECIFIED,iowa_delaware,156722.0
1997,iowa,dubuque,NOT SPECIFIED,iowa_dubuque,116588.0
1997,iowa,fayette,NOT SPECIFIED,iowa_fayette,175058.0
1997,iowa,howard,NOT SPECIFIED,iowa_howard,108083.0
1997,iowa,winneshiek,NOT SPECIFIED,iowa_winneshiek,119136.0
1997,iowa,buena vista,NOT SPECIFIED,iowa_buena vista,162645.0
1997,iowa,cherokee,NOT SPECIFIED,iowa_cherokee,132373.0
1997,iowa,clay,NOT SPECIFIED,iowa_clay,121080.0
1997,iowa,dickinson,NOT SPECIFIED,iowa_dickinson,81530.0
1997,iowa,emmet,NOT SPECIFIED,iowa_emmet,100210.0
1997,iowa,lyon,NOT SPECIFIED,iowa_lyon,144190.0
1997,iowa,o brien,NOT SPECIFIED,iowa_o brien,156727.0
1997,iowa,osceola,NOT SPECIFIED,iowa_osceola,106720.0
1997,iowa,palo alto,NOT SPECIFIED,iowa_palo alto,150491.0
1997,iowa,plymouth,NOT SPECIFIED,iowa_plymouth,211244.0
1997,iowa,pocahontas,NOT SPECIFIED,iowa_pocahontas,169727.0
1997,iowa,sioux,NOT SPECIFIED,iowa_sioux,224524.0
1997,iowa,appanoose,NOT SPECIFIED,iowa_appanoose,28732.0
1997,iowa,clarke,NOT SPECIFIED,iowa_clarke,26298.0
1997,iowa,decatur,NOT SPECIFIED,iowa_decatur,25375.0
1997,iowa,lucas,NOT SPECIFIED,iowa_lucas,24035.0
1997,iowa,madison,NOT SPECIFIED,iowa_madison,70237.0
1997,iowa,marion,NOT SPECIFIED,iowa_marion,79063.0
1997,iowa,monroe,NOT SPECIFIED,iowa_monroe,28092.0
1997,iowa,ringgold,NOT SPECIFIED,iowa_ringgold,38431.0
1997,iowa,union,NOT SPECIFIED,iowa_union,42214.0
1997,iowa,warren,NOT SPECIFIED,iowa_warren,72773.0
1997,iowa,wayne,NOT SPECIFIED,iowa_wayne,43520.0
1997,iowa,davis,NOT SPECIFIED,iowa_davis,34692.0
1997,iowa,des moines,NOT SPECIFIED,iowa_des moines,70002.0
1997,iowa,henry,NOT SPECIFIED,iowa_henry,86468.0
1997,iowa,jefferson,NOT SPECIFIED,iowa_jefferson,63347.0
1997,iowa,keokuk,NOT SPECIFIED,iowa_keokuk,101418.0
1997,iowa,lee,NOT SPECIFIED,iowa_lee,75570.0
1997,iowa,louisa,NOT SPECIFIED,iowa_louisa,76824.0
1997,iowa,mahaska,NOT SPECIFIED,iowa_mahaska,117874.0
1997,iowa,van buren,NOT SPECIFIED,iowa_van buren,44923.0
1997,iowa,wapello,NOT SPECIFIED,iowa_wapello,49875.0
1997,iowa,washington,NOT SPECIFIED,iowa_washington,115721.0
1997,iowa,adair,NOT SPECIFIED,iowa_adair,97291.0
1997,iowa,adams,NOT SPECIFIED,iowa_adams,55365.0
1997,iowa,cass,NOT SPECIFIED,iowa_cass,118445.0
1997,iowa,fremont,NOT SPECIFIED,iowa_fremont,117531.0
1997,iowa,mills,NOT SPECIFIED,iowa_mills,92203.0
1997,iowa,montgomery,NOT SPECIFIED,iowa_montgomery,83254.0
1997,iowa,page,NOT SPECIFIED,iowa_page,93294.0
1997,iowa,pottawattamie,NOT SPECIFIED,iowa_pottawattamie,227739.0
1997,iowa,taylor,NOT SPECIFIED,iowa_taylor,56568.0
1997,iowa,audubon,NOT SPECIFIED,iowa_audubon,107023.0
1997,iowa,calhoun,NOT SPECIFIED,iowa_calhoun,153784.0
1997,iowa,carroll,NOT SPECIFIED,iowa_carroll,154763.0
1997,iowa,crawford,NOT SPECIFIED,iowa_crawford,164491.0
1997,iowa,greene,NOT SPECIFIED,iowa_greene,152933.0
1997,iowa,guthrie,NOT SPECIFIED,iowa_guthrie,96031.0
1997,iowa,harrison,NOT SPECIFIED,iowa_harrison,157862.0
1997,iowa,ida,NOT SPECIFIED,iowa_ida,108595.0
1997,iowa,monona,NOT SPECIFIED,iowa_monona,146764.0
1997,iowa,sac,NOT SPECIFIED,iowa_sac,149466.0
1997,iowa,shelby,NOT SPECIFIED,iowa_shelby,154935.0
1997,iowa,woodbury,NOT SPECIFIED,iowa_woodbury,194188.0
1997,kansas,barton,NOT SPECIFIED,kansas_barton,26981.0
1997,kansas,dickinson,NOT SPECIFIED,kansas_dickinson,5674.0
1997,kansas,ellis,NOT SPECIFIED,kansas_ellis,1034.0
1997,kansas,ellsworth,NOT SPECIFIED,kansas_ellsworth,340.0
1997,kansas,lincoln,NOT SPECIFIED,kansas_lincoln,1327.0
1997,kansas,marion,NOT SPECIFIED,kansas_marion,5253.0
1997,kansas,mcpherson,NOT SPECIFIED,kansas_mcpherson,16421.0
1997,kansas,rice,NOT SPECIFIED,kansas_rice,13323.0
1997,kansas,rush,NOT SPECIFIED,kansas_rush,1963.0
1997,kansas,russell,NOT SPECIFIED,kansas_russell,680.0
1997,kansas,saline,NOT SPECIFIED,kansas_saline,2277.0
1997,kansas,anderson,NOT SPECIFIED,kansas_anderson,21483.0
1997,kansas,chase,NOT SPECIFIED,kansas_chase,3773.0
1997,kansas,coffey,NOT SPECIFIED,kansas_coffey,10327.0
1997,kansas,douglas,NOT SPECIFIED,kansas_douglas,23588.0
1997,kansas,franklin,NOT SPECIFIED,kansas_franklin,19250.0
1997,kansas,geary,NOT SPECIFIED,kansas_geary,2468.0
1997,kansas,johnson,NOT SPECIFIED,kansas_johnson,10137.0
1997,kansas,linn,NOT SPECIFIED,kansas_linn,8381.0
1997,kansas,lyon,NOT SPECIFIED,kansas_lyon,17254.0
1997,kansas,miami,NOT SPECIFIED,kansas_miami,13563.0
1997,kansas,morris,NOT SPECIFIED,kansas_morris,4171.0
1997,kansas,osage,NOT SPECIFIED,kansas_osage,14257.0
1997,kansas,shawnee,NOT SPECIFIED,kansas_shawnee,21016.0
1997,kansas,wabaunsee,NOT SPECIFIED,kansas_wabaunsee,10178.0
1997,kansas,clay,NOT SPECIFIED,kansas_clay,11201.0
1997,kansas,cloud,NOT SPECIFIED,kansas_cloud,13776.0
1997,kansas,jewell,NOT SPECIFIED,kansas_jewell,14335.0
1997,kansas,mitchell,NOT SPECIFIED,kansas_mitchell,6495.0
1997,kansas,osborne,NOT SPECIFIED,kansas_osborne,6534.0
1997,kansas,ottawa,NOT SPECIFIED,kansas_ottawa,2113.0
1997,kansas,phillips,NOT SPECIFIED,kansas_phillips,17989.0
1997,kansas,republic,NOT SPECIFIED,kansas_republic,56474.0
1997,kansas,rooks,NOT SPECIFIED,kansas_rooks,4295.0
1997,kansas,smith,NOT SPECIFIED,kansas_smith,14721.0
1997,kansas,washington,NOT SPECIFIED,kansas_washington,23795.0
1997,kansas,atchison,NOT SPECIFIED,kansas_atchison,40204.0
1997,kansas,brown,NOT SPECIFIED,kansas_brown,75016.0
1997,kansas,doniphan,NOT SPECIFIED,kansas_doniphan,59474.0
1997,kansas,jackson,NOT SPECIFIED,kansas_jackson,15370.0
1997,kansas,jefferson,NOT SPECIFIED,kansas_jefferson,28945.0
1997,kansas,leavenworth,NOT SPECIFIED,kansas_leavenworth,18707.0
1997,kansas,marshall,NOT SPECIFIED,kansas_marshall,20802.0
1997,kansas,nemaha,NOT SPECIFIED,kansas_nemaha,27273.0
1997,kansas,pottawatomie,NOT SPECIFIED,kansas_pottawatomie,17256.0
1997,kansas,riley,NOT SPECIFIED,kansas_riley,5257.0
1997,kansas,wyandotte,NOT SPECIFIED,kansas_wyandotte,2278.0
1997,kansas,cheyenne,NOT SPECIFIED,kansas_cheyenne,41634.0
1997,kansas,decatur,NOT SPECIFIED,kansas_decatur,44506.0
1997,kansas,graham,NOT SPECIFIED,kansas_graham,16456.0
1997,kansas,norton,NOT SPECIFIED,kansas_norton,28069.0
1997,kansas,rawlins,NOT SPECIFIED,kansas_rawlins,33066.0
1997,kansas,sheridan,NOT SPECIFIED,kansas_sheridan,73965.0
1997,kansas,sherman,NOT SPECIFIED,kansas_sherman,68099.0
1997,kansas,thomas,NOT SPECIFIED,kansas_thomas,100224.0
1997,kansas,barber,NOT SPECIFIED,kansas_barber,2471.0
1997,kansas,comanche,NOT SPECIFIED,kansas_comanche,3958.0
1997,kansas,edwards,NOT SPECIFIED,kansas_edwards,46810.0
1997,kansas,harper,NOT SPECIFIED,kansas_harper,2880.0
1997,kansas,harvey,NOT SPECIFIED,kansas_harvey,13887.0
1997,kansas,kingman,NOT SPECIFIED,kansas_kingman,9170.0
1997,kansas,kiowa,NOT SPECIFIED,kansas_kiowa,25976.0
1997,kansas,pawnee,NOT SPECIFIED,kansas_pawnee,23334.0
1997,kansas,pratt,NOT SPECIFIED,kansas_pratt,61588.0
1997,kansas,reno,NOT SPECIFIED,kansas_reno,13723.0
1997,kansas,sedgwick,NOT SPECIFIED,kansas_sedgwick,13223.0
1997,kansas,stafford,NOT SPECIFIED,kansas_stafford,51338.0
1997,kansas,sumner,NOT SPECIFIED,kansas_sumner,6950.0
1997,kansas,allen,NOT SPECIFIED,kansas_allen,11002.0
1997,kansas,bourbon,NOT SPECIFIED,kansas_bourbon,4614.0
1997,kansas,butler,NOT SPECIFIED,kansas_butler,3702.0
1997,kansas,chautauqua,NOT SPECIFIED,kansas_chautauqua,2493.0
1997,kansas,cherokee,NOT SPECIFIED,kansas_cherokee,10603.0
1997,kansas,cowley,NOT SPECIFIED,kansas_cowley,1752.0
1997,kansas,crawford,NOT SPECIFIED,kansas_crawford,14548.0
1997,kansas,elk,NOT SPECIFIED,kansas_elk,402.0
1997,kansas,greenwood,NOT SPECIFIED,kansas_greenwood,3465.0
1997,kansas,labette,NOT SPECIFIED,kansas_labette,2191.0
1997,kansas,montgomery,NOT SPECIFIED,kansas_montgomery,7595.0
1997,kansas,neosho,NOT SPECIFIED,kansas_neosho,7742.0
1997,kansas,wilson,NOT SPECIFIED,kansas_wilson,4202.0
1997,kansas,woodson,NOT SPECIFIED,kansas_woodson,6496.0
1997,kansas,clark,NOT SPECIFIED,kansas_clark,1416.3333333333333
1997,kansas,finney,NOT SPECIFIED,kansas_finney,103158.0
1997,kansas,ford,NOT SPECIFIED,kansas_ford,51070.0
1997,kansas,grant,NOT SPECIFIED,kansas_grant,57061.0
1997,kansas,gray,NOT SPECIFIED,kansas_gray,96820.0
1997,kansas,hamilton,NOT SPECIFIED,kansas_hamilton,10005.0
1997,kansas,haskell,NOT SPECIFIED,kansas_haskell,116934.0
1997,kansas,hodgeman,NOT SPECIFIED,kansas_hodgeman,6720.0
1997,kansas,kearny,NOT SPECIFIED,kansas_kearny,48379.0
1997,kansas,meade,NOT SPECIFIED,kansas_meade,75374.0
1997,kansas,morton,NOT SPECIFIED,kansas_morton,16039.0
1997,kansas,seward,NOT SPECIFIED,kansas_seward,44232.0
1997,kansas,stanton,NOT SPECIFIED,kansas_stanton,57560.0
1997,kansas,stevens,NOT SPECIFIED,kansas_stevens,103016.0
1997,kansas,gove,NOT SPECIFIED,kansas_gove,17891.0
1997,kansas,greeley,NOT SPECIFIED,kansas_greeley,15694.0
1997,kansas,lane,NOT SPECIFIED,kansas_lane,11421.0
1997,kansas,logan,NOT SPECIFIED,kansas_logan,22181.0
1997,kansas,ness,NOT SPECIFIED,kansas_ness,3190.0
1997,kansas,scott,NOT SPECIFIED,kansas_scott,31973.0
1997,kansas,trego,NOT SPECIFIED,kansas_trego,4026.0
1997,kansas,wallace,NOT SPECIFIED,kansas_wallace,30518.0
1997,kansas,wichita,NOT SPECIFIED,kansas_wichita,24589.0
1997,kentucky,anderson,NOT SPECIFIED,kentucky_anderson,595.0
1997,kentucky,bath,NOT SPECIFIED,kentucky_bath,2527.0
1997,kentucky,bourbon,NOT SPECIFIED,kentucky_bourbon,6024.0
1997,kentucky,boyle,NOT SPECIFIED,kentucky_boyle,2481.0
1997,kentucky,clark,NOT SPECIFIED,kentucky_clark,4048.0
1997,kentucky,fayette,NOT SPECIFIED,kentucky_fayette,3461.0
1997,kentucky,fleming,NOT SPECIFIED,kentucky_fleming,3851.0
1997,kentucky,franklin,NOT SPECIFIED,kentucky_franklin,808.0
1997,kentucky,garrard,NOT SPECIFIED,kentucky_garrard,1376.0
1997,kentucky,harrison,NOT SPECIFIED,kentucky_harrison,2386.0
1997,kentucky,jessamine,NOT SPECIFIED,kentucky_jessamine,1725.0
1997,kentucky,lincoln,NOT SPECIFIED,kentucky_lincoln,6796.0
1997,kentucky,madison,NOT SPECIFIED,kentucky_madison,2539.0
1997,kentucky,mason,NOT SPECIFIED,kentucky_mason,4269.0
1997,kentucky,mercer,NOT SPECIFIED,kentucky_mercer,2029.0
1997,kentucky,montgomery,NOT SPECIFIED,kentucky_montgomery,1231.0
1997,kentucky,nicholas,NOT SPECIFIED,kentucky_nicholas,610.0
1997,kentucky,robertson,NOT SPECIFIED,kentucky_robertson,229.0
1997,kentucky,scott,NOT SPECIFIED,kentucky_scott,3419.0
1997,kentucky,shelby,NOT SPECIFIED,kentucky_shelby,10514.0
1997,kentucky,spencer,NOT SPECIFIED,kentucky_spencer,4219.0
1997,kentucky,washington,NOT SPECIFIED,kentucky_washington,2096.0
1997,kentucky,woodford,NOT SPECIFIED,kentucky_woodford,2599.0
1997,kentucky,adair,NOT SPECIFIED,kentucky_adair,3784.0
1997,kentucky,allen,NOT SPECIFIED,kentucky_allen,3317.0
1997,kentucky,barren,NOT SPECIFIED,kentucky_barren,8931.0
1997,kentucky,breckinridge,NOT SPECIFIED,kentucky_breckinridge,17376.0
1997,kentucky,bullitt,NOT SPECIFIED,kentucky_bullitt,2442.0
